Source_ID,Site_Lat,Site_Lon,Magnitude,Hypocenter_Lat,Hypocenter_Lon,Hypocenter_Depth,Distance,Azimuth,RotD50_2s
1485,64.258409594681,-21.5341221991561,5.1,63.831500006463486,-20.10399999979409,13.76,85.35947001809772,-55.06228339877213,-2.574107768114121
664,64.258409594681,-21.5341221991561,6.2,63.86837463838382,-22.151008192217905,4.4,52.91844705080781,34.396946291562344,-0.8066687609300638
137,64.258409594681,-21.5341221991561,5.3,63.81650000785826,-22.69400000051108,3.95,74.95222164022385,48.44701689244926,-2.288519142794968
1750,64.258409594681,-21.5341221991561,7.0,63.93621188482848,-19.77656720299593,11.4,93.28106094255962,-66.44575043072862,-0.3721156017628536
1394,64.258409594681,-21.5341221991561,6.2,63.927126437034815,-21.06194152312746,5.75,43.77501653975536,-31.69985060611696,-0.8902440064758621
1599,64.258409594681,-21.5341221991561,5.5,64.02010000658505,-19.88199999973444,1.9,84.41705146601498,-70.95899914382207,-1.413108472077344
1582,64.258409594681,-21.5341221991561,5.4,64.02210000647622,-20.29799999983728,2.61,65.50805041699252,-65.7771155953307,-1.7796588581388342
818,64.258409594681,-21.5341221991561,5.6,64.00040569855919,-21.80442542890707,4.8,31.907356704448723,24.44549955159342,-1.345091458857988
1261,64.258409594681,-21.5341221991561,5.2,64.05342006284098,-20.99399778191425,10.02,36.13035187451646,-48.71368587911908,-2.2356755003904167
48,64.258409594681,-21.5341221991561,5.1,63.82747753776648,-22.53253650787998,1.77,68.2661478703438,44.95274256810537,-2.146084409843065
790,64.258409594681,-21.5341221991561,5.4,63.97560000647161,-21.7590000001755,6.03,33.82940634913295,19.04144075080118,-1.6470404669360177
153,64.258409594681,-21.5341221991561,5.3,63.79983556179943,-22.687356134748896,3.26,75.92001424138772,47.2420734496419,-2.324224357743644
1393,64.258409594681,-21.5341221991561,6.2,63.940600006454034,-20.652999999920173,8.91,56.21138402664008,-50.05668437704748,-1.212218098452999
1007,64.258409594681,-21.5341221991561,5.3,64.01076858305343,-21.384147848592576,6.49,29.21137301766438,-14.73208543735787,-1.8566048698165527
1007,64.258409594681,-21.5341221991561,5.3,63.98923141358917,-21.383852278882188,8.09,31.851425475217265,-13.62503030558696,-1.8874397107135767
86,64.258409594681,-21.5341221991561,5.2,63.85800000734427,-22.571000000432942,4.16,67.40440829437591,48.09795745736782,-2.333760413296277
1409,64.258409594681,-21.5341221991561,6.5,64.03999597793403,-20.96295245715302,8.16,37.72657559254824,-48.492482802912924,-0.8384872453890793
307,64.258409594681,-21.5341221991561,5.5,63.83200000759923,-22.638000000472577,2.3,71.68787917682269,48.07280543902537,-1.7629885798618328
912,64.258409594681,-21.5341221991561,5.0,63.90800000644777,-21.192000000044068,0.5,42.36598400184024,-22.955528237476504,-1.288089609525966
1368,64.258409594681,-21.5341221991561,5.9,63.907600006447744,-20.97799999999496,1.35,47.47548106897207,-34.46683231042555,-0.9806250469145434
1368,64.258409594681,-21.5341221991561,5.9,63.88785687828981,-20.97801544723111,4.25,49.464408543294645,-33.02157603365582,-1.2618132471525918
522,64.258409594681,-21.5341221991561,5.4,63.89400000652524,-22.051000000245374,2.45,47.74119741933874,31.570341866536545,-1.3769591991326686
1121,64.258409594681,-21.5341221991561,5.9,63.96030613187455,-21.34676113139883,2.8,34.48716482495785,-15.262245489367436,-0.6386143681530912
1535,64.258409594681,-21.5341221991561,5.3,63.90281978030395,-20.43679325459413,12.09,67.48300625032861,-52.95585481630366,-2.259910574589949
518,64.258409594681,-21.5341221991561,5.4,63.937000006612,-22.177000000280465,4.07,47.633566733316975,40.8566678875999,-1.828454528941101
518,64.258409594681,-21.5341221991561,5.4,63.92533612721683,-22.17651089975275,4.92,48.68171273091172,39.83197484784456,-1.9772847868663512
195,64.258409594681,-21.5341221991561,5.4,63.84323463361876,-22.49742749707889,4.06,65.91214160724623,45.00192139154576,-2.198838889928141
1416,64.258409594681,-21.5341221991561,6.6,63.90630726790177,-21.03790287545644,8.15,46.70011084626963,-31.40908985271913,-0.680881877305185
1416,64.258409594681,-21.5341221991561,6.6,63.97810000646122,-21.03800000000877,8.15,40.22197867126548,-37.46634473252792,-0.6158802211748402
926,64.258409594681,-21.5341221991561,5.0,63.86610000643968,-21.22600000005169,6.88,46.63538077121685,-18.820739680449645,-1.9511315247364207
9,64.258409594681,-21.5341221991561,5.0,63.83607332637924,-22.68448248616232,1.82,73.08973797367042,49.49001178965611,-2.398951175078309
1751,64.258409594681,-21.5341221991561,7.0,64.00649247959726,-20.17994922859277,7.4,71.79906877074484,-66.29878458082959,-0.3986385761613686
948,64.258409594681,-21.5341221991561,5.1,64.02947394817849,-21.190061013204687,0.55,30.44195716937828,-33.0868898528016,-1.440407487188173
1092,64.258409594681,-21.5341221991561,5.6,63.90534414602478,-21.26385665474108,5.76,41.7970450234351,-18.37777326067168,-1.2321197595067144
24,64.258409594681,-21.5341221991561,5.0,63.85400000701585,-22.45800000037699,0.5,63.57815526496139,44.5694664803554,-1.963738209148509
1451,64.258409594681,-21.5341221991561,5.0,63.9005761429774,-20.301799421189354,9.07,72.47754499789531,-55.85149391173543,-2.4279016068593067
530,64.258409594681,-21.5341221991561,5.4,63.90438779918762,-22.247461950991145,1.7,52.4832666972061,41.050837290699896,-1.7746557151986748
1415,64.258409594681,-21.5341221991561,6.5,63.90830729621653,-20.953120138322312,5.4,48.393504182238985,-35.69287994632553,-0.641419979344081
639,64.258409594681,-21.5341221991561,6.0,63.9278267949822,-21.95382248277307,2.9,42.13528365042138,28.82807013968676,-0.882923817084132
1370,64.258409594681,-21.5341221991561,5.9,63.97990845799546,-20.902070661070063,4.4,43.81174269178241,-44.44613311022405,-1.1216722211730683
1499,64.258409594681,-21.5341221991561,5.1,63.90110000661031,-19.81699999971852,8.06,92.78277136835015,-63.7731619779598,-2.2264955351384303
408,64.258409594681,-21.5341221991561,5.0,63.957024158637424,-21.971295258097623,3.56,39.82925614586367,32.15464172214107,-2.4075966022496007
1760,64.258409594681,-21.5341221991561,7.2,63.97160000657298,-19.886999999736783,11.4,86.83189823500963,-67.515445751223,-0.0679572447010272
1512,64.258409594681,-21.5341221991561,5.2,64.05213097558911,-19.759438805059467,11.92,89.82198973710007,-74.27293772125944,-2.0145688233526973
1746,64.258409594681,-21.5341221991561,7.0,64.07778082804165,-20.341467823483423,3.4,61.26999907011989,-70.29754075903658,-0.4539576176265916
512,64.258409594681,-21.5341221991561,5.4,63.86826427585488,-22.10845922773246,3.26,51.69938775982836,32.51815456560865,-1.6272325199483098
591,64.258409594681,-21.5341221991561,5.8,63.88804538209412,-22.042664986742107,2.5,48.0989024756733,30.749754914446488,-1.1285992634756443
204,64.258409594681,-21.5341221991561,5.4,63.87676529434449,-22.50857712391059,1.5,63.6262317677233,47.71535419856352,-1.7926567669895404
204,64.258409594681,-21.5341221991561,5.4,63.87676529434449,-22.50857712391059,2.3,63.650116802406906,47.71535419856352,-1.9480808600422872
1479,64.258409594681,-21.5341221991561,5.1,63.95502654546981,-20.331214135873548,1.69,67.4726971162612,-59.451866376271504,-1.8966361643527687
1479,64.258409594681,-21.5341221991561,5.1,63.97297345587337,-20.33078571025362,2.34,66.51893524562773,-60.941912057699234,-2.09015080775484
1717,64.258409594681,-21.5341221991561,6.6,64.03543952671669,-20.25456644408592,5.6,67.04666702709103,-67.64295367859926,-0.6759830435875599
105,64.258409594681,-21.5341221991561,5.2,63.86073152400624,-22.44149443218108,2.13,62.51171075915231,44.53784267444048,-2.0221123659404854
105,64.258409594681,-21.5341221991561,5.2,63.87060000698151,-22.44200000037052,2.83,61.78054162409109,45.26827075278359,-2.221936139423706
469,64.258409594681,-21.5341221991561,5.2,63.89236950503296,-22.176412863728,5.13,51.55413996878258,37.204572694619856,-2.234304467393548
1304,64.258409594681,-21.5341221991561,5.4,63.981436354270606,-21.012994167451392,4.16,40.06937886652976,-39.160552096807855,-1.9718219735489908
343,64.258409594681,-21.5341221991561,5.6,63.86160000704637,-22.470000000382534,4.06,63.52458790696362,45.47322201657775,-1.8582209036008843
1641,64.258409594681,-21.5341221991561,5.8,64.05109534805777,-19.790242295506665,9.62,88.14409693168943,-73.96271895880452,-1.368347113916497
27,64.258409594681,-21.5341221991561,5.0,63.867022785670045,-22.4434370169614,1.1,62.05580357896349,45.05179854401467,-2.28548186885729
410,64.258409594681,-21.5341221991561,5.0,63.91950000657151,-22.1260000002658,4.0,47.57323420642575,37.0828201075273,-2.199541797468741
1207,64.258409594681,-21.5341221991561,5.1,64.03850000647319,-20.51599999988782,8.91,55.80384905081623,-63.19067461173143,-2.112270007151829
1207,64.258409594681,-21.5341221991561,5.1,64.0470249726341,-20.51585223439999,10.21,55.61859049665463,-64.08058557679395,-2.097607029099085
426,64.258409594681,-21.5341221991561,5.1,63.883000006490434,-21.964000000223248,3.89,46.84561272653154,26.40414225617328,-1.831827164529756
524,64.258409594681,-21.5341221991561,5.4,63.8915000066162,-22.192000000283898,2.45,51.89721318399019,37.79743065985075,-1.605997352908057
74,64.258409594681,-21.5341221991561,5.1,63.846470970844834,-22.543491443311268,0.55,67.15624572680252,46.54033646038539,-2.002564706501065
218,64.258409594681,-21.5341221991561,5.4,63.84510000740292,-22.588000000442275,4.06,68.97549536003531,47.657465387022825,-2.0590674262586983
615,64.258409594681,-21.5341221991561,5.9,63.94384038268303,-21.93966080692964,2.8,40.24021937963519,29.201399668962964,-1.3250343735611556
617,64.258409594681,-21.5341221991561,5.9,63.89683870070084,-22.21885534563418,2.84,52.27130381042252,39.31273474122556,-1.2083595434277732
467,64.258409594681,-21.5341221991561,5.2,63.88086900802857,-22.31346071917522,3.28,56.64804462937349,41.721096607958295,-2.300892972812195
89,64.258409594681,-21.5341221991561,5.2,63.84391981709776,-22.475493223378287,4.16,65.10960192570143,44.39888256218111,-2.2575404069278084
1293,64.258409594681,-21.5341221991561,5.4,64.08966571854731,-20.53680620422086,9.87,52.75753852002213,-68.32593419233011,-1.609832295540214
1549,64.258409594681,-21.5341221991561,5.3,64.04276786879531,-20.255713143035685,13.98,67.90940842944376,-68.27539221839483,-1.8782303995200025
632,64.258409594681,-21.5341221991561,6.0,63.89982506582892,-22.185020558289224,2.9,50.98204153647898,38.13865786286555,-1.2283832447419325
445,64.258409594681,-21.5341221991561,5.1,63.87400000670887,-22.28300000031156,5.05,56.38026275906515,40.09395890397009,-2.401733761565821
732,64.258409594681,-21.5341221991561,5.2,63.96422885647768,-21.45883832151197,5.56,33.381337045295176,-6.341737533142355,-2.1145737834987064
1576,64.258409594681,-21.5341221991561,5.4,64.08400000648395,-20.388999999857862,12.99,60.18610370653153,-70.21655090098025,-1.8121510991312648
797,64.258409594681,-21.5341221991561,5.5,63.93251172964424,-21.612283734471827,6.89,37.08233505333462,5.946354171353055,-1.8066944767717887
1645,64.258409594681,-21.5341221991561,5.8,63.93110000652644,-19.96199999975733,13.45,85.66091150074365,-63.81429285643017,-1.7755116991082165
1441,64.258409594681,-21.5341221991561,6.8,63.95420503714285,-20.5206146156656,2.65,59.77644237256619,-55.04365486012581,-0.2565777365347229
582,64.258409594681,-21.5341221991561,5.7,63.934199017391904,-22.107654815503924,3.33,45.68263623272831,37.43952169344765,-1.4067396306640936
582,64.258409594681,-21.5341221991561,5.7,63.934199017391904,-22.107654815503924,4.53,45.78575382334314,37.43952169344765,-1.4778889971364688
1658,64.258409594681,-21.5341221991561,5.9,63.86310000644438,-20.324999999845407,11.97,74.38950123269251,-52.68182765405837,-1.6424722675771497
118,64.258409594681,-21.5341221991561,5.2,63.87450000687304,-22.389000000349142,2.61,59.642628270105305,43.85652276243272,-2.2295635250416472
1376,64.258409594681,-21.5341221991561,6.0,63.89906209381459,-21.05695631731151,5.25,46.49845925888086,-29.91894746361844,-1.0874522985067892
703,64.258409594681,-21.5341221991561,5.1,63.9815000064694,-21.716000000165497,1.89,32.08710813173994,15.915337586358918,-1.3099670427967762
703,64.258409594681,-21.5341221991561,5.1,63.99047334503884,-21.71622952131189,3.19,31.2395651148589,16.43946029050089,-2.023538152653084
409,64.258409594681,-21.5341221991561,5.0,63.89262406016858,-22.03831473267352,2.29,47.542720195504856,30.847051232699425,-2.164683303449193
450,64.258409594681,-21.5341221991561,5.2,63.93352086752072,-22.16739179346726,4.01,47.61787558182437,40.13098011623477,-2.281447041435941
450,64.258409594681,-21.5341221991561,5.2,63.92410000660167,-22.167000000277334,4.71,48.47163463791491,39.31201155224837,-2.161074801208476
1465,64.258409594681,-21.5341221991561,5.0,63.935524036112746,-19.97168770818893,12.94,84.9482251438753,-63.98172318451348,-2.417633518870469
1255,64.258409594681,-21.5341221991561,5.2,63.9293202351158,-21.060022059403703,7.6,43.90081907193594,-31.97378100216964,-1.9864390406584629
548,64.258409594681,-21.5341221991561,5.5,63.88105848101437,-22.16755840055176,2.69,52.11919998683061,35.995204626287865,-1.544141718489782
548,64.258409594681,-21.5341221991561,5.5,63.88105848101437,-22.16755840055176,3.69,52.18036994183966,35.995204626287865,-1.65703142271617
157,64.258409594681,-21.5341221991561,5.3,63.87183401165134,-22.355481101995505,2.3,58.723208636576175,42.53059888195021,-2.0040766818556066
1656,64.258409594681,-21.5341221991561,5.9,63.96010000646568,-20.278999999833594,3.42,69.46644519737326,-60.87675772910933,-1.2434052033449143
1656,64.258409594681,-21.5341221991561,5.9,63.97939270623397,-20.27850334887109,4.82,68.554957314625,-62.45650052065479,-1.0481620414609365
1452,64.258409594681,-21.5341221991561,5.0,63.90600000659365,-19.83899999972469,9.95,91.7669573006565,-63.80134870786483,-2.482463863358728
683,64.258409594681,-21.5341221991561,5.0,63.88902495991106,-21.62318887685385,7.31,41.943312837427584,5.97797730749958,-2.2770983083922967
214,64.258409594681,-21.5341221991561,5.4,63.84983409089363,-22.380472049380213,2.3,61.35630014898045,41.80639771253051,-1.8422741533120035
214,64.258409594681,-21.5341221991561,5.4,63.87136590427121,-22.38152840395044,2.3,59.62976556493532,43.37738088614567,-1.792362051299581
1407,64.258409594681,-21.5341221991561,6.4,63.94410000645472,-20.91799999998112,2.3,46.06702531766484,-40.29320015809446,-0.6010506626848569
1407,64.258409594681,-21.5341221991561,6.4,63.979996247728685,-20.917894914296745,4.7,43.30194174187959,-43.7360782283323,-0.4723699882642111
1407,64.258409594681,-21.5341221991561,6.4,63.979996247728685,-20.917894914296745,7.1,43.62772236339107,-43.7360782283323,-0.7006284822583345
753,64.258409594681,-21.5341221991561,5.3,63.90236864906243,-21.45417396411887,0.7,39.78640082014596,-5.569781617186839,-1.133029387273213
1747,64.258409594681,-21.5341221991561,7.0,63.97110000650123,-20.056999999780512,7.4,78.84657625287923,-65.32215758829614,-0.3243542187935494
991,64.258409594681,-21.5341221991561,5.2,63.94367988293519,-21.21891942527024,2.15,38.25867644238245,-23.484885525408856,-1.3393660489099195
1615,64.258409594681,-21.5341221991561,5.6,64.0741000066861,-19.768999999700576,11.52,88.69742560033448,-75.73144086560141,-1.5643712136829504
140,64.258409594681,-21.5341221991561,5.3,63.79783561994351,-22.69835199720985,1.5,76.41232290038954,47.38464531722315,-2.095765553478759
1032,64.258409594681,-21.5341221991561,5.4,63.93266615915384,-21.331137586348728,6.79,38.14841118976328,-15.137451528209697,-1.665669773326314
365,64.258409594681,-21.5341221991561,5.6,63.87086539170337,-22.490570088368624,2.46,63.45437504445212,46.7569036208892,-1.7777808431928963
892,64.258409594681,-21.5341221991561,6.5,63.93915285949455,-21.612607836166458,4.4,35.97400546657207,6.094089330744729,-0.2276831873978325
892,64.258409594681,-21.5341221991561,6.5,64.01094117087808,-21.6141798719488,4.4,28.13619846293463,7.997221692089754,-0.5427463487933112
1176,64.258409594681,-21.5341221991561,6.5,63.92075649617549,-21.351324865473472,4.4,38.83175573146994,-13.22712725974399,-0.4613341070442578
1176,64.258409594681,-21.5341221991561,6.5,63.956652214920574,-21.35177463260959,4.4,34.980368506054376,-14.700262759510393,-0.2349523060176593
1710,64.258409594681,-21.5341221991561,6.4,63.94699126544225,-20.025754946048668,7.3,81.35237753808451,-64.02222576307169,-0.8810244224256248
1710,64.258409594681,-21.5341221991561,6.4,63.94699126544225,-20.025754946048668,12.3,81.95248215337372,-64.02222576307169,-0.9425764343746764
281,64.258409594681,-21.5341221991561,5.5,63.87236588462136,-22.385529957519687,4.06,59.77759117322034,43.58399388745369,-2.016430030808569
1426,64.258409594681,-21.5341221991561,6.6,63.96860000645942,-21.04300000000992,2.65,40.173854456892045,-36.275532275027054,-0.4745478938284425
1356,64.258409594681,-21.5341221991561,5.8,64.04410134793306,-20.543286382846432,5.71,53.92488492613707,-63.16945329868907,-1.5105015582843213
934,64.258409594681,-21.5341221991561,5.1,64.0160000064684,-21.286000000066164,6.83,30.29939686283645,-23.94900029690196,-2.028462471357519
391,64.258409594681,-21.5341221991561,5.0,63.92457544772674,-22.015291973777003,2.6,43.945492961026986,31.985388278324432,-2.3609682614064096
852,64.258409594681,-21.5341221991561,5.9,63.89189265759632,-21.78553864785933,7.43,43.19192905577049,16.58084055235943,-1.24419600918283
400,64.258409594681,-21.5341221991561,5.0,63.92907503456503,-22.167335759001784,3.79,47.9759613629905,39.74679361419799,-2.5126608045213463
1107,64.258409594681,-21.5341221991561,5.8,63.972599110856684,-21.35021860594304,5.0,33.38728629358588,-15.6073689048818,-0.9086230320861666
1107,64.258409594681,-21.5341221991561,5.8,63.95510000645682,-21.3500000000806,7.6,35.70959528420892,-14.76440360604864,-0.9231992243785824
1286,64.258409594681,-21.5341221991561,5.4,64.03726587674008,-20.583826280429587,7.04,52.699355110547465,-61.48509639744039,-1.713660588395295
247,64.258409594681,-21.5341221991561,5.4,63.82276408829565,-22.749667738928387,2.66,76.51063938017194,50.14573479801312,-1.9363834065221848
1058,64.258409594681,-21.5341221991561,5.5,63.91750000644959,-21.240000000055115,6.93,41.10048810814927,-20.525054119490925,-1.5895139766501525
1504,64.258409594681,-21.5341221991561,5.2,63.90867765243001,-20.42019453370652,11.72,67.67675551832139,-53.80827966872173,-2.332665173941396
312,64.258409594681,-21.5341221991561,5.5,63.86276592622888,-22.37952743880685,2.31,60.261830668714566,42.686489852028345,-1.7303603917055808
1430,64.258409594681,-21.5341221991561,6.7,63.97610000646084,-21.11200000002583,2.65,37.58015349566615,-32.94352861555643,-0.2649664001961829
679,64.258409594681,-21.5341221991561,5.0,63.94797518074616,-21.65180180219876,7.56,35.79616387549597,9.347937112345653,-2.375719671959017
679,64.258409594681,-21.5341221991561,5.0,63.95650000646126,-21.652000000150323,7.56,34.88438758305856,9.62285377953658,-2.3409108898827253
1273,64.258409594681,-21.5341221991561,5.3,63.95423118564817,-20.79907720362582,5.53,49.48270529644372,-46.210666807347465,-2.120670446771625
956,64.258409594681,-21.5341221991561,5.1,63.92352593257323,-21.166946619248847,7.33,41.93558494247254,-25.432917596897035,-1.9150208485441416
956,64.258409594681,-21.5341221991561,5.1,63.9414740691042,-21.16705341906969,7.98,40.29278425206774,-26.66968470543085,-1.9555087968810128
393,64.258409594681,-21.5341221991561,5.0,63.85200000658285,-22.16000000027393,3.0,54.57312078136097,33.6896172604636,-2.366345404888718
393,64.258409594681,-21.5341221991561,5.0,63.84392487093664,-22.15966748358871,3.6,55.34821909455195,33.15915353411783,-2.474877840285178
1635,64.258409594681,-21.5341221991561,5.7,64.08010000648822,-20.28099999983257,1.95,63.89686769648485,-71.35106183031716,-1.1521935579864628
1635,64.258409594681,-21.5341221991561,5.7,64.09670043576155,-20.28057160902816,1.95,63.35092233204961,-72.939352856594,-1.3791741489342884
1346,64.258409594681,-21.5341221991561,5.7,64.02625282149795,-20.604771723164703,3.24,52.03970194794678,-59.77966090612906,-1.6040216079166656
1379,64.258409594681,-21.5341221991561,6.0,63.89010000644435,-20.97899999999517,7.41,49.60279278278805,-33.13402353429095,-0.9051337837370778
1605,64.258409594681,-21.5341221991561,5.6,63.87059221294416,-19.98650119959681,2.0,86.76262864815439,-59.49462376276807,-1.3733400266025757
943,64.258409594681,-21.5341221991561,5.1,64.02110000646935,-21.182000000042137,0.76,31.44116516017497,-32.75272811439879,-1.2577300241859548
1554,64.258409594681,-21.5341221991561,5.3,63.97060000659968,-19.84699999972569,9.58,88.448761433835,-67.89930149093207,-2.00144384846687
590,64.258409594681,-21.5341221991561,5.8,63.88260000650329,-22.00300000023293,1.91,47.640406981896376,28.40409481985048,-1.025160355570145
561,64.258409594681,-21.5341221991561,5.6,63.949356489699525,-21.972497607674114,0.95,40.43614380728891,31.580888903398613,-0.9151328594838076
540,64.258409594681,-21.5341221991561,5.5,63.92360000656527,-22.11500000026289,2.75,46.7979689253343,36.90382805540279,-1.4217860568758025
1023,64.258409594681,-21.5341221991561,5.3,63.93800000645349,-21.25200000005796,5.16,38.51964398299609,-20.911420424940133,-1.431556994435747
1510,64.258409594681,-21.5341221991561,5.2,64.1044692001902,-19.81958182570605,8.2,85.17065219421568,-77.58047063325712,-1.925020165174345
1510,64.258409594681,-21.5341221991561,5.2,64.1044692001902,-19.81958182570605,8.9,85.24089391359088,-77.58047063325712,-1.977476659984952
800,64.258409594681,-21.5341221991561,5.5,63.85198885983606,-21.85260589959013,3.65,47.913280830718165,18.78077701205654,-1.3786100284622036
555,64.258409594681,-21.5341221991561,5.6,63.88540761632929,-22.055521742050352,0.95,48.61842893442213,31.198984800316875,-1.1051735923780606
1130,64.258409594681,-21.5341221991561,6.0,63.92560000645116,-21.127000000029163,4.43,42.19419583297448,-27.94096821733588,-0.826727709889264
1718,64.258409594681,-21.5341221991561,6.6,64.01843827915683,-20.14936537301228,5.95,72.5141072552104,-67.71071119103553,-0.5606971712150547
354,64.258409594681,-21.5341221991561,5.6,63.80060000800412,-22.722000000532177,3.13,77.11390746588084,48.11622839709656,-1.5673937503316455
1159,64.258409594681,-21.5341221991561,6.3,63.95854803563482,-21.227145326927268,2.15,36.58624667003467,-23.94805728654513,-0.4735957522950633
452,64.258409594681,-21.5341221991561,5.2,63.93952135615064,-22.008338508517564,4.3,42.50119650706888,32.79416962244096,-2.128207331294581
1276,64.258409594681,-21.5341221991561,5.3,63.939817635873816,-20.97699080435289,6.13,44.99807443455715,-37.12487125135184,-1.8499983582919144
454,64.258409594681,-21.5341221991561,5.2,63.97092116367448,-22.059356127436505,2.13,40.94554778231101,38.3399372987374,-1.956105100238881
454,64.258409594681,-21.5341221991561,5.2,63.97092116367448,-22.059356127436505,2.83,40.987923626276974,38.3399372987374,-2.1181036022631115
81,64.258409594681,-21.5341221991561,5.1,63.82668096522241,-22.648448983177325,2.0,72.45510592406907,47.98625079014976,-2.345738607172805
421,64.258409594681,-21.5341221991561,5.1,63.92602374676127,-22.135344648196977,1.35,47.12757398792712,38.049645175588815,-1.7667429474322092
1707,64.258409594681,-21.5341221991561,6.4,64.04549118147726,-20.06479962510916,2.92,75.11822953113796,-70.9543994422978,-0.7147204941966704
662,64.258409594681,-21.5341221991561,6.2,63.89560000663604,-22.21300000029019,2.9,52.20071917821024,38.97840662343323,-0.721269759073149
1387,64.258409594681,-21.5341221991561,6.1,64.05493175774807,-20.600666514529987,7.3,51.110904130657,-63.01249101683655,-1.211990314007281
857,64.258409594681,-21.5341221991561,5.9,63.94296052076623,-21.53460632419961,5.71,35.53810443067275,0.0381806961807447,-1.1634628784250791
1758,64.258409594681,-21.5341221991561,7.1,63.861914779706005,-20.48896320055679,7.4,67.69538219610764,-48.59709477490812,-0.4445380736090915
1077,64.258409594681,-21.5341221991561,5.6,64.04650000647415,-21.12300000002851,5.73,31.38927398029041,-40.04073656966848,-1.4142837253270188
761,64.258409594681,-21.5341221991561,5.3,63.93073134790714,-21.40084613761113,1.5,37.03742806904026,-10.01601439189306,-1.1663870777953291
1106,64.258409594681,-21.5341221991561,5.8,63.96465056310328,-21.27016425778682,2.4,35.17039803458445,-21.302730753108595,-0.7563007926320217
1227,64.258409594681,-21.5341221991561,5.1,63.96552624621919,-20.53214987036204,4.4,58.704413359255405,-55.74817147950529,-1.98384333833944
305,64.258409594681,-21.5341221991561,5.5,63.83223488225433,-22.55040753367726,1.5,68.51156639724162,45.76816295613532,-1.7201012938965698
1352,64.258409594681,-21.5341221991561,5.7,63.87570202749387,-20.700823580665656,3.88,58.88869607331395,-43.22343287323517,-1.7017253609543064
635,64.258409594681,-21.5341221991561,6.0,63.88237470262933,-22.1530058570146,4.4,51.70244272652244,35.463069170569376,-1.1171581052797857
40,64.258409594681,-21.5341221991561,5.1,63.82497766767365,-22.56552658514399,1.2,69.59971025920129,45.70451321370904,-2.149283464295378
1082,64.258409594681,-21.5341221991561,5.6,63.99150000646376,-21.35800000008267,6.61,31.58452912398209,-15.985471358554213,-1.4132745462040912
1082,64.258409594681,-21.5341221991561,5.6,63.99150000646376,-21.35800000008267,7.66,31.820841911924223,-15.985471358554213,-1.4957174759636604
322,64.258409594681,-21.5341221991561,5.5,63.84510000728488,-22.554000000423304,2.3,67.6722475501525,46.7373311549548,-1.6894227931590002
169,64.258409594681,-21.5341221991561,5.3,63.891365629541234,-22.43454916313973,0.7,59.851646238480896,46.59983511574855,-1.7732478710313644
484,64.258409594681,-21.5341221991561,5.3,63.88218174397044,-22.13458356784616,2.15,51.05982256510356,34.64079246812367,-1.6947145259119822
90,64.258409594681,-21.5341221991561,5.2,63.82758012681716,-22.46051176990892,1.3,65.79798008957128,42.84785333646317,-2.02680860935204
90,64.258409594681,-21.5341221991561,5.2,63.82758012681716,-22.46051176990892,2.0,65.81553147903328,42.84785333646317,-2.0124865229829147
73,64.258409594681,-21.5341221991561,5.1,63.85947147201711,-22.415450942445123,4.07,61.82266844325278,43.62539329959832,-2.51480173461496
275,64.258409594681,-21.5341221991561,5.5,63.81700000806197,-22.73200000054075,2.31,76.25176938592689,49.37418665865301,-1.7710093457757865
1616,64.258409594681,-21.5341221991561,5.6,63.97069562782026,-19.88558927268404,13.69,87.26293639007248,-67.46993850366862,-1.6772406959899435
643,64.258409594681,-21.5341221991561,6.0,63.86137357992045,-22.02211951327228,4.4,50.31724710462977,28.045385842520368,-1.0639019994923071
1155,64.258409594681,-21.5341221991561,6.3,63.89770426068214,-21.37352230299729,4.3,41.08697496592925,-10.941814848892305,-0.4380848502955514
1674,64.258409594681,-21.5341221991561,6.0,64.0055855224913,-20.49460313818821,1.55,57.75778775739701,-60.39578188562022,-1.1007863543980725
1327,64.258409594681,-21.5341221991561,5.6,63.93150000645226,-20.777999999948968,5.69,51.989466577808784,-44.9589818341174,-1.830555959612686
75,64.258409594681,-21.5341221991561,5.1,63.9094716367045,-22.355432778365586,1.85,55.69503316458354,45.44205388530828,-2.157255164053537
836,64.258409594681,-21.5341221991561,5.7,63.97849896629119,-21.60664017578257,7.12,32.12214463061327,6.41951999731709,-1.1484142719987014
836,64.258409594681,-21.5341221991561,5.7,63.99510000646706,-21.6070000001403,7.12,30.338856907720235,6.8540551337779725,-1.4188074331818656
856,64.258409594681,-21.5341221991561,5.9,63.907100006452346,-21.664000000152555,4.41,39.81558514457219,9.120360713562173,-0.8372766637269202
1737,64.258409594681,-21.5341221991561,6.9,63.93870530588249,-20.458693526222387,3.4,63.27576735251376,-55.27979918950432,-0.305682010985085
1706,64.258409594681,-21.5341221991561,6.4,63.89760000644725,-20.443999999872464,12.36,67.60236042917342,-52.379849248848366,-1.0611592846552524
403,64.258409594681,-21.5341221991561,5.0,63.878074564900174,-22.33838408373457,3.01,57.67963719586801,42.399107095335374,-2.5733344421517423
403,64.258409594681,-21.5341221991561,5.0,63.878074564900174,-22.33838408373457,3.61,57.71405848705288,42.399107095335374,-2.36750601471521
954,64.258409594681,-21.5341221991561,5.1,64.00252606847765,-21.2349246207008,2.45,32.03578217779403,-26.895184459585007,-1.71759530847329
121,64.258409594681,-21.5341221991561,5.2,63.83436806113015,-22.548542047699065,0.65,68.2673132009498,45.858903997640056,-1.9464123208059108
